,Actual,Predicted
7800,499.5,428.8346000000004
7801,413.6,426.90530000000064
7802,460.9,451.4259999999995
7803,468.0,416.5705000000002
7804,558.8,452.6104999999996
7805,645.3,504.93980000000005
7806,470.1,422.5174
7807,521.8,430.21949999999924
7808,542.2,669.5699000000006
7811,392.6,416.02590000000015
7813,384.9,558.1499999999999
7814,362.6,409.6435000000001
7815,578.9,527.9301000000005
7816,339.5,428.89560000000006
7817,598.4,450.41189999999983
7818,552.4,460.94829999999985
7819,461.0,472.55209999999994
7821,587.8,520.9754999999999
7822,569.2,467.1614000000004
7824,416.6,416.0805000000005
7825,466.5,416.71250000000043
7826,480.7,549.8585000000004
7827,347.8,416.6663000000002
7831,415.8,503.6793999999999
7832,421.9,451.35810000000004
7833,423.5,418.02380000000005
7834,468.6,460.96200000000005
7835,645.5,693.9188999999996
7836,465.5,417.32790000000006
7837,637.9,492.17310000000015
7838,504.2,457.2020000000006
7839,354.7,467.824
7840,629.5,549.3194000000001
7841,385.7,464.29680000000025
7842,405.3,417.01910000000044
7843,525.3,494.23609999999985
7844,380.8,408.34510000000046
7846,468.8,458.5510999999999
7847,616.1,497.7847000000003
7848,611.9,619.5122999999999
7850,519.1,580.9447000000001
7852,496.0,434.2080000000004
7853,455.4,461.2150999999993
7856,504.4,545.5455000000003
7857,563.0,495.5396999999996
7859,349.3,478.09139999999985
7861,500.1,435.2454000000007
7863,538.6,528.4519000000001
7864,562.1,520.8778
7867,475.5,435.97710000000035
7868,396.8,423.4032
7869,584.0,429.0471000000004
7870,568.5,465.0953999999998
7872,467.5,446.92829999999964
7873,521.8,482.1858999999996
7874,565.8,522.7451000000002
7877,587.0,447.6712999999999
7878,369.7,411.5231999999999
7879,360.6,425.0248000000001
7881,410.4,474.55490000000026
7882,527.3,449.37469999999956
7883,486.9,444.01399999999967
7884,576.6,539.3425000000001
7887,510.2,496.68539999999973
7888,459.0,416.3014999999996
7890,468.3,483.54899999999986
7892,383.3,436.42939999999965
7893,436.9,449.35209999999995
7894,388.7,544.7942999999998
7895,439.0,453.0088999999999
7898,443.7,443.30639999999966
7899,495.8,481.7499000000001
7902,372.6,449.6745999999996
7903,398.2,408.94550000000004
7904,386.6,412.9640000000002
7905,520.1,527.1032000000002
7908,472.7,509.43159999999966
7909,391.3,414.4929000000002
7910,485.7,430.8472000000002
7911,421.4,493.5433999999998
7913,376.9,433.9285000000002
7914,487.9,494.4666000000001
7915,743.5,777.3423999999993
7916,643.4,436.7462000000004
7917,425.6,421.0819000000001
7918,449.1,463.3878999999999
7919,360.3,406.41970000000043
7920,423.0,452.63070000000005
7923,418.4,422.39739999999983
7924,413.5,423.18070000000023
7925,440.6,454.91639999999984
7926,794.4,728.5914000000004
7929,352.2,442.2735000000002
7930,498.4,529.6951000000004
7932,531.3,481.04879999999923
7933,399.2,452.93659999999994
7935,360.3,443.2663999999992
7937,407.9,437.4372999999998
7938,425.4,465.8168
7939,419.0,443.2929999999996
7940,470.2,450.9907000000002
7941,464.4,427.00630000000024
7942,375.5,434.20960000000014
7943,489.9,442.76780000000053
7944,684.9,662.9399999999998
7945,617.1,506.08779999999973
7946,522.2,502.0071999999996
7948,458.8,430.63359999999994
7949,566.6,590.6712000000003
7950,396.4,419.6073999999999
7951,444.4,417.1269
7952,481.1,443.639
7953,530.7,442.94860000000045
7955,512.0,439.6876999999999
7958,403.3,460.85439999999966
7960,405.4,411.92539999999997
7961,580.3,523.5091999999993
7962,481.9,521.4659000000001
7963,367.9,417.0964
7964,444.5,476.6003000000003
7965,634.4,505.4647999999999
7968,445.7,413.4825000000003
7969,609.9,544.9101999999998
7970,410.1,414.17110000000014
7971,470.6,525.4444999999995
7972,429.1,431.3221000000002
7973,497.3,444.92739999999964
7975,543.1,457.6034
7976,567.9,476.34869999999995
7977,401.0,440.94859999999994
7978,500.6,440.51270000000005
7979,359.8,451.6641000000001
7980,521.8,434.8379000000003
7981,468.2,437.9033999999997
7982,383.2,446.5378999999996
7983,485.4,444.3796999999994
7984,452.1,442.0934999999995
7986,786.0,678.2628000000004
7987,492.8,451.3532
7989,833.9,684.1310000000009
7990,393.4,433.0929999999998
7991,387.3,409.3844999999999
7992,598.4,474.5972000000002
7993,453.1,491.58469999999994
7994,571.2,415.29000000000036
7995,376.3,498.1253999999992
7996,470.0,490.6005000000004
7997,462.1,437.0227000000003
7998,582.2,584.8429999999994
8000,504.9,432.34050000000025
8001,475.6,521.8364000000001
8002,533.0,634.7403
8004,531.8,578.3305999999999
8006,369.3,452.81169999999946
8007,447.9,441.5981999999998
8008,622.4,454.3048999999994
8009,523.8,546.4297999999998
8010,502.7,532.6305000000002
8012,426.9,437.6158999999997
8013,564.9,510.5808999999999
8015,440.5,439.90580000000017
8016,416.5,442.1391999999996
8018,524.8,447.92919999999975
8019,498.9,447.7740999999998
8020,464.8,518.5223
8022,473.7,482.0276000000005
8023,542.4,440.78089999999986
8024,484.7,490.44330000000014
8026,490.8,511.42900000000054
8029,461.3,512.5762999999998
8031,548.2,550.3851000000006
8032,388.8,421.7713999999996
8034,574.3,459.195
8036,367.0,435.8821999999999
8037,633.6,463.1111000000002
8040,461.2,417.13480000000027
8042,450.0,449.00850000000065
8043,399.7,408.6194000000003
8044,650.4,522.3328999999997
8046,451.2,437.47770000000014
8047,464.8,472.93749999999994
8048,351.2,418.68040000000036
8049,368.3,422.9498
8050,365.0,404.81460000000004
8052,487.8,505.4474999999992
8053,408.5,420.7846000000001
8054,694.1,504.4723999999996
8055,611.3,464.61069999999995
8056,409.2,423.0850999999997
8057,740.5,596.1312000000003
8060,590.8,499.48640000000046
8061,427.6,505.79559999999987
8062,370.5,439.14209999999986
8065,502.5,576.1917999999996
8067,451.6,461.75900000000007
8068,460.0,456.38649999999996
8069,520.6,511.7004
8071,568.6,613.1941999999997
8072,446.9,467.5786
8073,633.2,419.4245000000006
8074,643.7,539.6361
8075,444.7,425.3975
8076,414.6,467.1579000000001
8077,524.0,479.59020000000015
8078,541.9,444.2928999999998
8079,371.9,416.9795999999999
8080,436.7,462.1902999999997
8081,492.9,481.1894999999999
8082,419.2,466.4474
8083,419.7,420.6572999999998
8085,370.4,417.8480000000004
8086,411.2,453.7414999999998
8087,544.7,471.88259999999997
8090,694.0,559.3326000000001
8091,571.0,524.8426999999999
8092,390.2,434.2480000000003
8093,570.9,467.5324000000001
8094,351.6,420.90850000000046
8095,664.1,426.0763999999999
8096,550.8,537.5434000000005
8097,529.8,451.7414000000001
8099,477.0,420.1278999999998
8100,387.4,439.6288999999996
8103,444.9,454.5141999999999
8104,751.4,659.9158000000003
8105,359.2,454.7557999999999
8106,484.1,427.8834999999994
8107,541.3,451.29399999999947
8108,421.1,413.7636000000001
8109,401.0,455.70410000000004
8110,760.9,773.0570999999992
8112,478.9,477.74749999999983
8113,405.3,410.56509999999986
8117,447.5,420.9262000000002
8118,445.4,420.1321000000002
8121,473.8,432.38600000000025
8123,409.9,412.69630000000006
8124,379.5,441.4806999999999
8126,437.0,445.65349999999995
8127,391.3,416.81489999999997
8129,387.5,467.24090000000047
8130,340.0,420.29910000000007
8131,526.5,490.44729999999987
8133,621.0,560.2289000000001
8134,637.4,515.5918999999991
8135,544.2,490.4136999999997
8136,363.4,418.4884
8137,410.2,456.6300000000002
8138,444.0,483.18089999999984
8139,430.1,443.2557999999996
8140,470.9,419.0779
8142,593.7,461.75559999999996
8143,542.4,472.98309999999964
8144,367.4,451.67909999999983
8145,488.2,455.8281000000001
8146,565.6,442.61129999999946
8147,401.3,445.6252999999996
8148,500.3,619.7372999999994
8149,408.9,458.2670999999998
8150,598.7,547.6064000000005
8151,339.3,429.4690000000003
8153,547.5,571.4424000000005
8154,575.3,532.5736
8155,349.8,535.7642999999998
8156,390.3,440.1130000000001
8158,487.1,499.39289999999966
8159,392.5,426.80380000000025
8161,413.2,430.3383999999999
8162,474.0,490.1424999999995
8163,348.9,410.43860000000046
8165,497.6,431.0733000000006
8166,429.6,493.6400000000001
8168,635.7,563.3364000000008
8169,512.9,437.8010000000005
8170,406.5,439.7404000000001
8171,526.7,449.84719999999993
8172,522.3,466.6427999999996
8173,413.6,477.24960000000004
8174,426.6,420.9438000000004
8175,447.5,433.6541999999998
8177,373.6,436.70040000000023
8178,680.3,631.1391999999998
8179,360.8,415.63870000000026
8180,577.0,482.66970000000003
8182,546.5,477.6139
8185,430.3,420.23460000000046
8186,396.8,424.4023
8187,413.9,426.4515
8188,418.2,435.09629999999964
8189,341.9,411.8768000000001
8190,375.6,413.71340000000026
8193,533.0,432.5054999999996
8196,392.8,408.11859999999996
8199,570.3,541.8930000000001
8200,774.6,643.9688999999997
8201,487.2,594.7663000000002
8202,467.9,439.95720000000006
8203,573.4,464.93460000000005
8204,415.1,423.99440000000016
8205,410.0,409.29279999999994
8206,487.4,433.8150999999995
8207,499.0,431.84780000000006
8208,437.9,448.45170000000024
8211,451.1,569.4489
8212,351.7,417.7564000000002
8213,623.8,548.2462000000005
8214,381.9,417.92560000000003
8215,447.7,430.80609999999996
8217,406.9,506.9785999999997
8218,571.6,494.1115
8219,350.0,433.6978000000003
8222,599.1,412.3584000000001
8223,415.6,416.4736000000003
8224,419.8,463.85730000000007
8225,507.2,545.1533000000003
8226,494.6,425.6775000000002
8227,366.3,427.0315999999998
8228,582.2,416.04100000000005
8230,461.2,440.25300000000095
8232,586.2,444.15360000000027
8237,359.0,430.1867000000002
8238,432.9,446.4231999999999
8239,388.4,437.6943
8240,559.5,489.5592999999999
8241,491.5,456.51049999999975
8242,461.7,471.1770999999995
8243,530.1,527.5542000000002
8244,344.9,420.25320000000005
8245,382.3,414.6531999999998
8246,498.8,459.98959999999977
8247,423.5,418.7049000000004
8249,401.9,411.8281000000002
8250,437.9,500.4687999999999
8251,557.0,414.83360000000016
8253,472.8,439.36780000000005
8254,666.5,432.63229999999993
8257,674.0,422.60530000000045
8259,596.7,553.0850000000005
8261,381.8,412.83469999999994
8263,507.6,407.6835
8264,526.5,547.9437000000004
8265,517.9,502.65219999999994
8267,502.1,444.1301000000002
8268,395.2,430.4298999999998
8271,444.0,464.9153999999998
8272,410.0,426.4354999999998
8273,671.0,639.7537
8274,407.4,415.61170000000027
8275,520.2,493.502
8276,404.3,536.9242000000003
8277,558.5,417.52269999999976
8278,525.0,564.6157000000001
8279,487.1,449.03929999999997
8282,364.7,472.68910000000005
8283,507.3,464.4301999999998
8284,379.4,426.1283000000001
8286,432.9,478.57309999999995
8287,396.7,522.4945999999999
8288,378.1,506.43980000000045
8289,397.7,416.0048999999998
8291,404.2,424.5624999999998
8292,566.9,513.7099999999998
8293,717.0,566.2045000000003
8294,561.5,491.7856999999994
8296,399.5,427.5868999999997
8297,475.3,425.78790000000015
8298,373.6,415.4398000000001
8299,511.7,460.59359999999987
8300,514.5,452.96449999999976
8302,497.7,425.32469999999984
8303,377.8,435.2215999999997
8304,465.0,500.93940000000003
8305,710.6,656.7229999999998
8306,437.5,439.6140999999996
8307,438.3,492.5473999999999
8308,361.0,428.93269999999984
8309,390.7,529.5206999999995
8311,383.7,409.2297000000004
8313,580.4,659.4522000000003
8314,403.9,431.7948999999994
8315,512.5,449.2520999999998
8316,487.4,434.5759000000002
8317,434.3,486.3876999999998
8318,448.1,475.3745000000003
8322,445.2,422.1776
8323,537.3,527.8155999999992
8324,387.0,429.7544000000004
8325,416.1,410.93859999999995
8327,391.6,416.4530999999999
8328,709.6,536.5900999999997
8330,581.3,583.3677999999999
8331,435.1,487.92520000000036
8332,477.9,453.2429000000001
8333,512.9,542.7284000000003
8334,422.9,444.34449999999964
8335,410.7,433.09019999999975
8336,495.0,456.2512999999997
8337,553.2,448.0759999999996
8338,550.7,483.62720000000036
8339,377.5,437.3936999999998
8340,478.7,463.3189999999996
8341,599.1,631.8641000000003
8342,371.7,445.88289999999995
8344,359.6,414.42660000000024
8345,730.3,600.6871999999995
8346,479.5,572.0794999999995
8347,590.6,512.4598999999995
8348,411.7,471.4943999999998
8351,509.8,453.2803000000001
8353,805.1,685.0601000000007
8354,411.2,458.7985000000003
8355,450.5,433.62129999999974
8357,598.4,461.55269999999996
8359,580.1,525.7174999999999
8360,406.3,421.3063999999998
8361,354.4,461.93049999999977
8362,498.4,440.97990000000016
8365,469.3,429.70109999999966
8366,392.9,422.5914
8367,396.5,447.69449999999944
8368,491.9,498.8186999999999
8369,346.6,427.1442000000004
8372,543.3,441.9811999999999
8373,631.4,484.466
8374,382.7,437.7961999999997
8375,548.2,549.6594
8377,397.1,436.1704999999999
8380,343.7,489.91610000000003
8381,448.4,448.23389999999995
8382,495.1,468.9634000000002
8383,401.3,413.8164000000004
8389,427.0,439.76649999999967
8390,378.3,431.0979
8391,415.5,437.9903000000001
8392,454.6,596.3272000000005
8394,654.2,535.3002000000004
8396,417.5,418.9795
8398,455.6,452.86419999999987
8399,368.7,422.07520000000056
8400,411.1,415.2062000000003
8401,628.9,672.5496000000004
8403,367.6,516.2994999999999
8404,352.0,420.1041000000001
8405,433.8,456.72849999999994
8407,727.8,766.1437999999994
8408,462.3,446.4739999999998
8409,393.6,424.8018
8410,495.0,497.7167999999998
8411,424.1,417.64510000000007
8414,363.8,422.91620000000006
8415,394.4,478.07359999999966
8416,449.8,439.7685000000002
8417,407.4,415.39930000000044
8418,599.7,558.9268000000002
8419,544.5,534.5828999999999
8422,509.6,482.8672999999999
8425,379.1,436.25749999999965
8426,448.5,412.7167000000002
8427,426.0,423.7795999999999
8428,512.1,527.6725999999998
8429,336.5,410.3376000000002
8430,459.4,421.2095
8431,436.1,424.77760000000075
8432,436.4,421.04360000000014
8433,415.4,454.17579999999987
8434,406.4,443.0575999999995
8435,416.9,415.85030000000046
8436,697.3,722.1330999999997
8438,659.9,665.5354000000002
8439,694.3,577.2260999999979
8440,535.4,441.2475000000005
8441,461.8,455.64090000000004
8443,445.9,417.5292000000002
8444,471.0,436.08869999999973
8445,897.0,863.8142999999994
8446,470.7,434.1106999999998
8447,501.6,441.97259999999966
8449,392.6,419.6731000000001
8453,481.5,431.166
8454,546.5,419.9637999999999
8455,375.8,441.7937999999996
8456,493.7,458.07299999999987
8457,380.4,429.8412999999997
8458,395.7,432.7085999999998
8459,394.4,405.98720000000026
8461,366.3,452.3192999999998
8462,461.1,445.35039999999975
8463,462.8,483.23769999999985
8465,465.7,483.2251000000005
8466,477.7,516.7765999999997
8467,427.9,428.9889000000005
8468,615.9,489.4714999999997
8469,432.7,447.7664
8470,428.3,418.5728999999999
8471,441.2,475.7941000000001
8472,410.7,451.40569999999985
8474,390.8,490.92499999999995
8475,600.7,424.40439999999995
8476,453.0,439.4809999999997
8477,469.2,494.51119999999975
8479,477.0,514.0918000000003
8480,438.6,447.27449999999976
8481,605.1,452.0423999999998
8482,611.8,454.94299999999987
8483,407.3,424.2589000000002
8484,568.3,671.3694000000003
8485,770.4,664.8638
8487,420.2,413.9068999999999
8488,424.4,422.51900000000035
8489,437.4,434.25249999999943
8490,532.7,450.5726000000002
8491,401.7,507.88939999999997
8493,377.6,424.012
8494,504.6,460.23840000000035
8495,579.2,457.7248000000002
8496,437.5,517.3095000000004
8498,433.5,452.67249999999956
8499,622.3,512.5137000000001
8500,730.2,755.8809999999992
8501,441.9,422.3851000000001
8503,562.6,526.5060000000003
8505,506.7,452.8564999999999
8506,666.3,629.5268999999997
8507,600.8,445.4309000000002
8509,414.8,448.1220000000005
8510,475.3,479.6209
8511,429.6,430.8645000000002
8513,470.3,432.43320000000017
8514,432.5,424.5653999999999
8519,629.5,458.17759999999987
8521,565.1,454.8505999999997
8522,531.3,588.8971000000004
8524,800.7,727.5009000000007
8525,608.1,469.60149999999993
8526,470.2,497.4914000000002
8527,419.9,427.2922000000008
8528,476.7,450.5271999999999
8531,390.7,444.3235000000001
8532,462.1,448.3303999999998
8533,369.1,410.02970000000016
8534,421.0,423.16930000000013
8536,421.8,481.18109999999933
8539,517.4,418.4385000000001
8540,579.0,554.5391999999997
8541,605.1,460.1225999999999
8543,523.7,480.9056999999998
8544,598.8,449.07629999999995
8545,624.0,483.7406999999996
8546,563.4,511.74239999999986
8547,406.0,431.73080000000016
8548,461.4,436.27409999999975
8549,590.8,606.4939999999999
8550,395.7,410.34150000000005
8551,593.0,449.38259999999974
8554,526.7,479.81319999999965
8555,348.1,419.9445999999996
8556,441.6,440.38099999999986
8557,559.3,466.66740000000004
8559,528.0,429.2056999999999
8560,498.7,460.2907000000001
8561,428.9,435.98050000000006
8562,449.2,429.85350000000034
8563,475.1,420.19320000000045
8564,375.2,419.5523000000001
8566,442.9,452.6098999999999
8567,388.4,449.04849999999914
8568,455.9,475.1812
8570,347.2,417.2639999999999
8571,553.7,448.1211000000002
8572,656.6,440.60950000000054
8573,397.7,461.7250000000001
8574,475.4,437.65180000000004
8576,535.9,586.1429999999997
